id;Box_ID;Descrizione
19407;33514;SERVIZIO: INGEGNERIA | RESPONSABILE: TRIVELLI | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
19408;33515;SERVIZIO: INGEGNERIA | RESPONSABILE: TRIVELLI | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
19409;33516;SERVIZIO: INGEGNERIA | RESPONSABILE: TRIVELLI | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
19410;33517;SERVIZIO: INGEGNERIA | RESPONSABILE: TRIVELLI | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
19411;33518;SERVIZIO: INGEGNERIA | RESPONSABILE: TRIVELLI | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
19412;33519;SERVIZIO: INGEGNERIA | RESPONSABILE: TRIVELLI | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
19413;33520;SERVIZIO: INGEGNERIA | RESPONSABILE: TRIVELLI | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
19414;33521;SERVIZIO: INGEGNERIA | RESPONSABILE: TRIVELLI | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
19415;33522;SERVIZIO: INGEGNERIA | RESPONSABILE: TRIVELLI | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
19416;33523;SERVIZIO: INGEGNERIA | RESPONSABILE: TRIVELLI | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
19417;33524;SERVIZIO: INGEGNERIA | RESPONSABILE: TRIVELLI | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
19418;33525;SERVIZIO: INGEGNERIA | RESPONSABILE: TRIVELLI | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
19419;33526;SERVIZIO: INGEGNERIA | RESPONSABILE: TRIVELLI | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
19420;33527;SERVIZIO: INGEGNERIA | RESPONSABILE: TRIVELLI | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
19421;33528;SERVIZIO: INGEGNERIA | RESPONSABILE: TRIVELLI | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
19422;33529;SERVIZIO: INGEGNERIA | RESPONSABILE: TRIVELLI | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
19423;33530;SERVIZIO: INGEGNERIA | RESPONSABILE: TRIVELLI | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
19424;33531;SERVIZIO: INGEGNERIA | RESPONSABILE: TRIVELLI | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
19425;33532;SERVIZIO: INGEGNERIA | RESPONSABILE: TRIVELLI | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
19426;33533;SERVIZIO: INGEGNERIA | RESPONSABILE: TRIVELLI | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
19427;33534;SERVIZIO: INGEGNERIA | RESPONSABILE: TRIVELLI | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
19428;33535;SERVIZIO: INGEGNERIA | RESPONSABILE: TRIVELLI | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
19429;33536;SERVIZIO: INGEGNERIA | RESPONSABILE: TRIVELLI | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
19430;33537;SERVIZIO: INGEGNERIA | RESPONSABILE: TRIVELLI | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
19431;33538;SERVIZIO: INGEGNERIA | RESPONSABILE: TRIVELLI | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
19432;33539;SERVIZIO: INGEGNERIA | RESPONSABILE: TRIVELLI | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
19433;33540;SERVIZIO: INGEGNERIA | RESPONSABILE: TRIVELLI | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
19434;33541;SERVIZIO: INGEGNERIA | RESPONSABILE: TRIVELLI | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
19435;33542;SERVIZIO: INGEGNERIA | RESPONSABILE: TRIVELLI | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
19436;33543;SERVIZIO: INGEGNERIA | RESPONSABILE: TRIVELLI | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
19437;33544;SERVIZIO: INGEGNERIA | RESPONSABILE: TRIVELLI | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
19438;33545;SERVIZIO: INGEGNERIA | RESPONSABILE: TRIVELLI | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
19439;33546;SERVIZIO: INGEGNERIA | RESPONSABILE: TRIVELLI | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
19440;33547;SERVIZIO: INGEGNERIA | RESPONSABILE: TRIVELLI | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
19441;33548;SERVIZIO: INGEGNERIA | RESPONSABILE: TRIVELLI | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
19442;33549;SERVIZIO: INGEGNERIA | RESPONSABILE: TRIVELLI | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
19443;33550;SERVIZIO: INGEGNERIA | RESPONSABILE: TRIVELLI | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
19444;33551;SERVIZIO: INGEGNERIA | RESPONSABILE: TRIVELLI | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
19445;33552;SERVIZIO: INGEGNERIA | RESPONSABILE: TRIVELLI | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
19446;33553;SERVIZIO: INGEGNERIA | RESPONSABILE: TRIVELLI | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
19447;33554;SERVIZIO: INGEGNERIA | RESPONSABILE: TRIVELLI | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
19448;33555;SERVIZIO: INGEGNERIA | RESPONSABILE: TRIVELLI | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
19449;33556;SERVIZIO: INGEGNERIA | RESPONSABILE: TRIVELLI | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
19450;33557;SERVIZIO: INGEGNERIA | RESPONSABILE: TRIVELLI | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
19496;33614;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: AG DA: 411.01 V 56 A: 411.01 V 61
19501;33619;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: AG DA: 411.01 V 101 A: 411.01 V 111
19511;33630;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: AG DA: 411.02 V 8 A: 411.02 V 12
19513;33632;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: AG DA: 411.02 V 23 A: 411.02 V 25
19514;33633;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: AG DA: 411.02 V 26 A: 411.02 V 27
19519;33638;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: AG DA: 411.02 V 40 A: 411.02 V 42
19521;33640;SERVIZIO: INGEGNERIA | RESPONSABILE: QUASAR | DOCUMENTO: AG DA: 002. V 1 A: 260. V 2
19526;33645;SERVIZIO: INGEGNERIA | RESPONSABILE: QUASAR | DOCUMENTO: CN DA: 09-1424-03 V 1 A: 09-3545-22. V 1
19527;33646;SERVIZIO: INGEGNERIA | RESPONSABILE: QUASAR | DOCUMENTO: GENERALI DA: MS A: DW
19533;33652;SERVIZIO: INGEGNERIA | RESPONSABILE: QUASAR | DOCUMENTO: GENERALI DA: 10-RT-1441-01 V 1 A: 11-CN-3545-07 V 1
19669;33791;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: NM DA: SKETC A: 
19670;33792;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: NM DA: SKETC A: 
19671;33793;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: NM DA: SKETC A: 
19672;33794;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: NM DA: SKETC A: 
19673;33795;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: NM DA: SKETC A: 
19674;33796;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: NM DA: SKETC A: 
19675;33797;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: NM DA: SKETC A: 
19676;33798;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: NM DA: SKETC A: 
19677;33799;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: NM DA: SKETC A: 
19678;33800;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: NM DA: SKETC A: 
19679;33801;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: NM DA: SKETC A: 
19680;33802;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: NM DA: SKETC A: 
19681;33803;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: NM DA: SKETC A: 
19682;33804;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: NM DA: SKETC A: 
19683;33805;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: NM DA: SKETC A: 
19684;33806;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: NM DA: SKETC A: 
19685;33807;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: NM DA: SKETC A: 
19686;33808;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: NM DA: SKETC A: 
19687;33809;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: NM DA: SKETC A: 
19688;33810;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: NM DA: SKETC A: 
19689;33811;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: NM DA: SKETC A: 
19690;33812;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: NM DA: SKETC A: 
19691;33813;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: NM DA: SKETC A: 
19692;33814;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: NM DA: SKETC A: 
19693;33815;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: NM DA: SKETC A: 
19694;33816;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: NM DA: SKETC A: 
19695;33817;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: NM DA: SKETC A: 
19696;33818;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: NM DA: SKETC A: 
19697;33819;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: NM DA: SKETC A: 
19698;33820;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: NM DA: SKETC A: 
19699;33821;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: NM DA: SKETC A: 
19700;33822;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: NM DA: SKETC A: 
19716;33839;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: AG DA: 001 V 1 A: 001 V 5
19718;33841;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: NM DA:  A: 
19719;33842;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
19720;33843;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
19721;33844;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
19722;33845;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
19723;33846;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
19724;33847;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: DW DA:  A: 
19725;33848;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: DW DA:  A: 
19730;33854;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: NM DA:  A: 
19731;33855;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: NM DA:  A: 
19732;33856;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: NM DA:  A: 
19733;33857;SERVIZIO: SERVIZI GENERALI | RESPONSABILE: CHIALASTRI | DOCUMENTO: RASSEGNA STAMPA DA:  A: 
19734;33858;SERVIZIO: SERVIZI GENERALI | RESPONSABILE: CHIALASTRI | DOCUMENTO: RASSEGNA STAMPA DA:  A: 
19736;33860;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: NM DA:  A: 
19739;33863;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: NM DA:  A: 
19742;33866;SERVIZIO: PREVENTIVI | RESPONSABILE: RUSSO | DOCUMENTO: OFFERTA COMMERCIALE DA:  A: 
19743;33868;SERVIZIO: PREVENTIVI | RESPONSABILE: RUSSO | DOCUMENTO: RDO DA:  A: 
19744;33871;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: IB DA: 1800.02 VOL 8 A: 1800.04 V 18
19745;33872;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: VD DA: 1130.01 V 28 A: 1543.02 V 4
19746;33873;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: DW DA:  A: 
19751;33878;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: AG DA: 103 A: 
19970;34177;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
19971;34178;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
19972;34179;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
19973;34180;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
19974;34181;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
19975;34182;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
19976;34183;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
19977;34184;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
19978;34185;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
19979;34186;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
19980;34187;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
19981;34188;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
19982;34189;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
19983;34190;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
19984;34191;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
19985;34192;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
19986;34193;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
19987;34194;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
19988;34195;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
19989;34196;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
19990;34197;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
19991;34198;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
19992;34199;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
19993;34200;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
19994;34201;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
19995;34202;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
19996;34203;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
19997;34204;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
19998;34205;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
19999;34206;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
20000;34207;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
20001;34208;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
20003;34210;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
20004;34211;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
20005;34212;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
20006;34213;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
20007;34214;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
20008;34215;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
20009;34216;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
20010;34217;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
20011;34218;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
20012;34219;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
20013;34220;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
20014;34221;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
20015;34222;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
20016;34223;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
20017;34224;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
20018;34225;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
20019;34226;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
20020;34227;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
20021;34228;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
20022;34229;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
20023;34230;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
20024;34231;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
20025;34232;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
20026;34233;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
20027;34234;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
20028;34235;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
20029;34236;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
20031;34238;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
20032;34239;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
20033;34240;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
20034;34241;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
20035;34242;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
20036;34243;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
20037;34244;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
20038;34245;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
20039;34246;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
20040;34247;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CANTIERE DA:  A: 
20044;34255;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA: UNIT 00 SECT 7 VOL 27 A: UNIT 00 SECT 7 VOL 32
20230;34466;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
20247;34483;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
20249;34485;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
20253;34489;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
20383;34621;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
20425;34663;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
20428;34666;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
20429;34667;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
20430;34668;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
20431;34669;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
20436;34674;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
20439;34677;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
20440;34678;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
20441;34679;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
20480;34718;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
20506;34744;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
20550;34796;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
20599;34845;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
20629;34875;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
20680;34927;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
20964;35213;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
21117;35366;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
21395;35644;SERVIZIO: LEGALE | RESPONSABILE: DI BIAGIO | DOCUMENTO: LEX DA: 1 A: 5
21396;35645;SERVIZIO: LEGALE | RESPONSABILE: DI BIAGIO | DOCUMENTO: LEX DA: 6 A: 11
21397;35646;SERVIZIO: LEGALE | RESPONSABILE: DI BIAGIO | DOCUMENTO: LEX DA: 12 A: 16
21398;35647;SERVIZIO: LEGALE | RESPONSABILE: DI BIAGIO | DOCUMENTO: LEX DA: 17 A: 21
21399;35648;SERVIZIO: LEGALE | RESPONSABILE: DI BIAGIO | DOCUMENTO: LEX DA: 22 A: 25
21400;35649;SERVIZIO: LEGALE | RESPONSABILE: DI BIAGIO | DOCUMENTO: LEX DA: 33 A: 38
21808;36058;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
22102;36352;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: TESI | DOCUMENTO: ANNO 1998 DA: 1998 A: 1998
22103;36353;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: TESI | DOCUMENTO: ANNO 1998 DA: 1998 A: 1998
22104;36354;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: TESI | DOCUMENTO: ANNO 1998 DA: 1998 A: 1998
22105;36355;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: TESI | DOCUMENTO: ANNO 1998 DA: 1998 A: 1998
22106;36356;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: TESI | DOCUMENTO: ANNO 1998 DA: 1998 A: 1998
22107;36357;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: TESI | DOCUMENTO: ANNO 1998 DA: 1998 A: 1998
22108;36358;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: TESI | DOCUMENTO: ANNO 1998 DA: 1998 A: 1998
22109;36359;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: TESI | DOCUMENTO: ANNO 1998 DA: 1998 A: 1998
22110;36360;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: TESI | DOCUMENTO: ANNO 1999 DA: 1999 A: 1999
22112;36362;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: TESI | DOCUMENTO: ANNO 1999 DA: 1999 A: 1999
22114;36364;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: TESI | DOCUMENTO: ANNO 1999 DA: 1999 A: 1999
